// Opcode Table Data File
// Generated: 22/05/2008 04:32:31
// DST 2008
//,0101xxx100xxxxxx,112,subq_b,subq.b,0xAE00,0x003F
AB,0101xxx100000xxx,112,subq_b,subq.b,0xAE00,0x2007
AB,0101xxx100001xxx,112,subq_b,subq.b,0xAE00,0x3007
AB,0101xxx100010xxx,112,subq_b,subq.b,0xAE00,0x4007
AB,0101xxx100011xxx,112,subq_b,subq.b,0xAE00,0x6007
AB,0101xxx100100xxx,112,subq_b,subq.b,0xAE00,0x7007
AB,0101xxx100101xxx,112,subq_b,subq.b,0xAE00,0x5007
AB,0101xxx100110xxx,112,subq_b,subq.b,0xAE00,0x5017
AC,0101xxx100111000,112,subq_b,subq.b,0xAE00,0xB000
AC,0101xxx100111001,112,subq_b,subq.b,0xAE00,0xB001
//,0101xxx101xxxxxx,113,subq_w,subq.w,0xAE00,0x003F
AB,0101xxx101000xxx,113,subq_w,subq.w,0xAE00,0x2007
AB,0101xxx101010xxx,113,subq_w,subq.w,0xAE00,0x4007
AB,0101xxx101011xxx,113,subq_w,subq.w,0xAE00,0x6007
AB,0101xxx101100xxx,113,subq_w,subq.w,0xAE00,0x7007
AB,0101xxx101101xxx,113,subq_w,subq.w,0xAE00,0x5007
AB,0101xxx101110xxx,113,subq_w,subq.w,0xAE00,0x5017
AC,0101xxx101111000,113,subq_w,subq.w,0xAE00,0xB000
AC,0101xxx101111001,113,subq_w,subq.w,0xAE00,0xB001
//,0101xxx110xxxxxx,114,subq_l,subq.l,0xAE00,0x003F
AB,0101xxx110000xxx,114,subq_l,subq.l,0xAE00,0x2007
AB,0101xxx110010xxx,114,subq_l,subq.l,0xAE00,0x4007
AB,0101xxx110011xxx,114,subq_l,subq.l,0xAE00,0x6007
AB,0101xxx110100xxx,114,subq_l,subq.l,0xAE00,0x7007
AB,0101xxx110101xxx,114,subq_l,subq.l,0xAE00,0x5007
AB,0101xxx110110xxx,114,subq_l,subq.l,0xAE00,0x5017
AC,0101xxx110111000,114,subq_l,subq.l,0xAE00,0xB000
AC,0101xxx110111001,114,subq_l,subq.l,0xAE00,0xB001
DA,0101xxx101001xxx,115,subq_an,subq.w,0xAE00,0x3007
DA,0101xxx110001xxx,115,subq_an,subq.l,0xAE00,0x3007
DA,0101100101001xxx,116,subq_4_an,subq.w,0xF003,0x3007
DA,0101100110001xxx,116,subq_4_an,subq.w,0xF003,0x3007
DA,0110xxxxxxxxxxx0,117,bcc_s,bcc.s,0x90FF,0xF000
DA,0110xxxxxxxxxxx1,118,bcc_bad,bcc_BAD,0xF000,0xF000
DA,01100010xxxxxxx0,118,bcc_s,bhi.s,0x90FF,0xF000
DA,01100011xxxxxxx0,118,bcc_s,bls.s,0x90FF,0xF000
DA,01100100xxxxxxx0,119,bccc_s,bccc.s,0x90FF,0xF000
DA,01100101xxxxxxx0,120,bcs_s,bcs.s,0x90FF,0xF000
DA,01100110xxxxxxx0,121,bne_s,bne.s,0x90FF,0xF000
DA,01100111xxxxxxx0,122,beq_s,beq.s,0x90FF,0xF000
DA,01101000xxxxxxx0,122,bcc_s,bvc.s,0x90FF,0xF000
DA,01101001xxxxxxx0,122,bcc_s,bvs.s,0x90FF,0xF000
DA,01101010xxxxxxx0,123,bpl_s,bpl.s,0x90FF,0xF000
DA,01101011xxxxxxx0,124,bmi_s,bmi.s,0x90FF,0xF000
DA,01101100xxxxxxx0,125,bge_s,bge.s,0x90FF,0xF000
DA,01101101xxxxxxx0,126,blt_s,blt.s,0x90FF,0xF000
DA,01101110xxxxxxx0,127,bgt_s,bgt.s,0x90FF,0xF000
DA,01101111xxxxxxx0,128,ble_s,ble.s,0x90FF,0xF000
DA,0110xxxx00000000,129,bcc_l,bcc.l,0x90FF,0xF000
DA,0110001000000000,129,bcc_l,bhi.s,0x90FF,0xF000
DA,0110001100000000,129,bcc_l,bls.s,0x90FF,0xF000
DA,0110010000000000,129,bcc_l,bccc.s,0x90FF,0xF000
DA,0110010100000000,129,bcc_l,bcs.s,0x90FF,0xF000
DA,0110011000000000,130,bne_l,bne.l,0x90FF,0xF000
DA,0110011100000000,131,beq_l,beq.l,0x90FF,0xF000
DA,0110100000000000,131,bcc_l,bvc.s,0x90FF,0xF000
DA,0110100100000000,131,bcc_l,bvs.s,0x90FF,0xF000
DA,0110101000000000,131,bcc_l,bpl.s,0x90FF,0xF000
DA,0110101100000000,131,bcc_l,bmi.s,0x90FF,0xF000
DA,0110110000000000,131,bcc_l,bge.s,0x90FF,0xF000
DA,0110110100000000,131,bcc_l,blt.s,0x90FF,0xF000
DA,0110111000000000,131,bcc_l,bgt.s,0x90FF,0xF000
DA,0110111100000000,131,bcc_l,ble.s,0x90FF,0xF000
DA,01100000xxxxxxx0,132,bra_s,bra.s,0x90FF,0xF000
DA,0110000000000000,133,bra_l,bra.l,0x90FF,0xF000
DA,01100001xxxxxxxx,134,bsr,bsr,0x90FF,0xF000
DA,0111xxx0xxxxxxxx,135,moveq,moveq,0xA0FF,0x2E00
//,1000xxx000xxxxxx,136,or_b_dn,or.b,0x003F,0x2E00
AB,1000xxx000000xxx,136,or_b_dn,or.b,0x2007,0x2E00
AB,1000xxx000010xxx,136,or_b_dn,or.b,0x4007,0x2E00
AB,1000xxx000011xxx,136,or_b_dn,or.b,0x6007,0x2E00
AB,1000xxx000100xxx,136,or_b_dn,or.b,0x7007,0x2E00
AB,1000xxx000101xxx,136,or_b_dn,or.b,0x5007,0x2E00
AB,1000xxx000110xxx,136,or_b_dn,or.b,0x5017,0x2E00
AC,1000xxx000111000,136,or_b_dn,or.b,0xB000,0x2E00
AC,1000xxx000111001,136,or_b_dn,or.b,0xB001,0x2E00
AC,1000xxx000111010,136,or_b_dn,or.b,0x8000,0x2E00
AC,1000xxx000111011,136,or_b_dn,or.b,0x8010,0x2E00
AC,1000xxx000111100,136,or_b_dn,or.b,0xA000,0x2E00
//,1000xxx001xxxxxx,137,or_w_dn,or.w,0x003F,0x2E00
AB,1000xxx001000xxx,137,or_w_dn,or.w,0x2007,0x2E00
AB,1000xxx001010xxx,137,or_w_dn,or.w,0x4007,0x2E00
AB,1000xxx001011xxx,137,or_w_dn,or.w,0x6007,0x2E00
AB,1000xxx001100xxx,137,or_w_dn,or.w,0x7007,0x2E00
AB,1000xxx001101xxx,137,or_w_dn,or.w,0x5007,0x2E00
AB,1000xxx001110xxx,137,or_w_dn,or.w,0x5017,0x2E00
AC,1000xxx001111000,137,or_w_dn,or.w,0xB000,0x2E00
AC,1000xxx001111001,137,or_w_dn,or.w,0xB001,0x2E00
AC,1000xxx001111010,137,or_w_dn,or.w,0x8000,0x2E00
AC,1000xxx001111011,137,or_w_dn,or.w,0x8010,0x2E00
AC,1000xxx001111100,137,or_w_dn,or.w,0xA000,0x2E00
//,1000xxx010xxxxxx,138,or_l_dn,or.l,0x003F,0x2E00
AB,1000xxx010000xxx,138,or_l_dn,or.l,0x2007,0x2E00
AB,1000xxx010010xxx,138,or_l_dn,or.l,0x4007,0x2E00
AB,1000xxx010011xxx,138,or_l_dn,or.l,0x6007,0x2E00
AB,1000xxx010100xxx,138,or_l_dn,or.l,0x7007,0x2E00
AB,1000xxx010101xxx,138,or_l_dn,or.l,0x5007,0x2E00
AB,1000xxx010110xxx,138,or_l_dn,or.l,0x5017,0x2E00
AC,1000xxx010111000,138,or_l_dn,or.l,0xB000,0x2E00
AC,1000xxx010111001,138,or_l_dn,or.l,0xB001,0x2E00
AC,1000xxx010111010,138,or_l_dn,or.l,0x8000,0x2E00
AC,1000xxx010111011,138,or_l_dn,or.l,0x8010,0x2E00
AC,1000xxx010111100,138,or_l_dn,or.l,0xA000,0x2E00
//,1000xxx100xxxxxx,139,or_b_ea,or.b,0x2E00,0x003F
AB,1000xxx100010xxx,139,or_b_ea,or.b,0x2E00,0x4007
AB,1000xxx100011xxx,139,or_b_ea,or.b,0x2E00,0x6007
AB,1000xxx100100xxx,139,or_b_ea,or.b,0x2E00,0x7007
AB,1000xxx100101xxx,139,or_b_ea,or.b,0x2E00,0x5007
AB,1000xxx100110xxx,139,or_b_ea,or.b,0x2E00,0x5017
AC,1000xxx100111000,139,or_b_ea,or.b,0x2E00,0xB000
AC,1000xxx100111001,139,or_b_ea,or.b,0x2E00,0xB001
//,1000xxx101xxxxxx,140,or_w_ea,or.w,0x2E00,0x003F
AB,1000xxx101010xxx,140,or_w_ea,or.w,0x2E00,0x4007
AB,1000xxx101011xxx,140,or_w_ea,or.w,0x2E00,0x6007
AB,1000xxx101100xxx,140,or_w_ea,or.w,0x2E00,0x7007
AB,1000xxx101101xxx,140,or_w_ea,or.w,0x2E00,0x5007
AB,1000xxx101110xxx,140,or_w_ea,or.w,0x2E00,0x5017
AC,1000xxx101111000,140,or_w_ea,or.w,0x2E00,0xB000
AC,1000xxx101111001,140,or_w_ea,or.w,0x2E00,0xB001
//,1000xxx110xxxxxx,141,or_l_ea,or.l,0x2E00,0x003F
AB,1000xxx110010xxx,141,or_l_ea,or.l,0x2E00,0x4007
AB,1000xxx110011xxx,141,or_l_ea,or.l,0x2E00,0x6007
AB,1000xxx110100xxx,141,or_l_ea,or.l,0x2E00,0x7007
AB,1000xxx110101xxx,141,or_l_ea,or.l,0x2E00,0x5007
AB,1000xxx110110xxx,141,or_l_ea,or.l,0x2E00,0x5017
AC,1000xxx110111000,141,or_l_ea,or.l,0x2E00,0xB000
AC,1000xxx110111001,141,or_l_ea,or.l,0x2E00,0xB001
//,1000xxx011xxxxxx,142,divu,divu.w,0x003F,0x2E00
AB,1000xxx011000xxx,142,divu,divu.w,0x2007,0x2E00
AB,1000xxx011010xxx,142,divu,divu.w,0x4007,0x2E00
AB,1000xxx011011xxx,142,divu,divu.w,0x6007,0x2E00
AB,1000xxx011100xxx,142,divu,divu.w,0x7007,0x2E00
AB,1000xxx011101xxx,142,divu,divu.w,0x5007,0x2E00
AB,1000xxx011110xxx,142,divu,divu.w,0x5017,0x2E00
AC,1000xxx011111000,142,divu,divu.w,0xB000,0x2E00
AC,1000xxx011111001,142,divu,divu.w,0xB001,0x2E00
AC,1000xxx011111010,142,divu,divu.w,0x8000,0x2E00
AC,1000xxx011111011,142,divu,divu.w,0x8010,0x2E00
AC,1000xxx011111100,142,divu,divu.w,0xA000,0x2E00
DA,1000xxx100000xxx,143,sbcd,sbcd,0x2007,0x2E00
DA,1000xxx100001xxx,143,sbcd,sbcd,0x7007,0x7E00
//,1000xxx111xxxxxx,144,divs,divs.w,0x003F,0x2E00
AB,1000xxx111000xxx,144,divs,divs.w,0x2007,0x2E00
AB,1000xxx111010xxx,144,divs,divs.w,0x4007,0x2E00
AB,1000xxx111011xxx,144,divs,divs.w,0x6007,0x2E00
AB,1000xxx111100xxx,144,divs,divs.w,0x7007,0x2E00
AB,1000xxx111101xxx,144,divs,divs.w,0x5007,0x2E00
AB,1000xxx111110xxx,144,divs,divs.w,0x5017,0x2E00
AC,1000xxx111111000,144,divs,divs.w,0xB000,0x2E00
AC,1000xxx111111001,144,divs,divs.w,0xB001,0x2E00
AC,1000xxx111111010,144,divs,divs.w,0x8000,0x2E00
AC,1000xxx111111011,144,divs,divs.w,0x8010,0x2E00
AC,1000xxx111111100,144,divs,divs.w,0xA000,0x2E00
//,1001xxx000xxxxxx,145,sub_b_dn,sub.b,0x003F,0x2E00
AB,1001xxx000000xxx,145,sub_b_dn,sub.b,0x2007,0x2E00
AB,1001xxx000001xxx,145,sub_b_dn,sub.b,0x3007,0x2E00
AB,1001xxx000010xxx,145,sub_b_dn,sub.b,0x4007,0x2E00
AB,1001xxx000011xxx,145,sub_b_dn,sub.b,0x6007,0x2E00
AB,1001xxx000100xxx,145,sub_b_dn,sub.b,0x7007,0x2E00
AB,1001xxx000101xxx,145,sub_b_dn,sub.b,0x5007,0x2E00
AB,1001xxx000110xxx,145,sub_b_dn,sub.b,0x5017,0x2E00
AC,1001xxx000111000,145,sub_b_dn,sub.b,0xB000,0x2E00
AC,1001xxx000111001,145,sub_b_dn,sub.b,0xB001,0x2E00
AC,1001xxx000111010,145,sub_b_dn,sub.b,0x8000,0x2E00
AC,1001xxx000111011,145,sub_b_dn,sub.b,0x8010,0x2E00
AC,1001xxx000111100,145,sub_b_dn,sub.b,0xA000,0x2E00
//,1001xxx001xxxxxx,146,sub_w_dn,sub.w,0x003F,0x2E00
AB,1001xxx001000xxx,146,sub_w_dn,sub.w,0x2007,0x2E00
AB,1001xxx001001xxx,146,sub_w_dn,sub.w,0x3007,0x2E00
AB,1001xxx001010xxx,146,sub_w_dn,sub.w,0x4007,0x2E00
AB,1001xxx001011xxx,146,sub_w_dn,sub.w,0x6007,0x2E00
AB,1001xxx001100xxx,146,sub_w_dn,sub.w,0x7007,0x2E00
AB,1001xxx001101xxx,146,sub_w_dn,sub.w,0x5007,0x2E00
AB,1001xxx001110xxx,146,sub_w_dn,sub.w,0x5017,0x2E00
AC,1001xxx001111000,146,sub_w_dn,sub.w,0xB000,0x2E00
AC,1001xxx001111001,146,sub_w_dn,sub.w,0xB001,0x2E00
AC,1001xxx001111010,146,sub_w_dn,sub.w,0x8000,0x2E00
AC,1001xxx001111011,146,sub_w_dn,sub.w,0x8010,0x2E00
AC,1001xxx001111100,146,sub_w_dn,sub.w,0xA000,0x2E00
//,1001xxx010xxxxxx,147,sub_l_dn,sub.l,0x003F,0x2E00
AB,1001xxx010000xxx,147,sub_l_dn,sub.l,0x2007,0x2E00
AB,1001xxx010001xxx,147,sub_l_dn,sub.l,0x3007,0x2E00
AB,1001xxx010010xxx,147,sub_l_dn,sub.l,0x4007,0x2E00
AB,1001xxx010011xxx,147,sub_l_dn,sub.l,0x6007,0x2E00
AB,1001xxx010100xxx,147,sub_l_dn,sub.l,0x7007,0x2E00
AB,1001xxx010101xxx,147,sub_l_dn,sub.l,0x5007,0x2E00
AB,1001xxx010110xxx,147,sub_l_dn,sub.l,0x5017,0x2E00
AC,1001xxx010111000,147,sub_l_dn,sub.l,0xB000,0x2E00
AC,1001xxx010111001,147,sub_l_dn,sub.l,0xB001,0x2E00
AC,1001xxx010111010,147,sub_l_dn,sub.l,0x8000,0x2E00
AC,1001xxx010111011,147,sub_l_dn,sub.l,0x8010,0x2E00
AC,1001xxx010111100,147,sub_l_dn,sub.l,0xA000,0x2E00
//,1001xxx100xxxxxx,148,sub_b_ea,sub.b,0x2E00,0x003F
AB,1001xxx100010xxx,148,sub_b_ea,sub.b,0x2E00,0x4007
AB,1001xxx100011xxx,148,sub_b_ea,sub.b,0x2E00,0x6007
AB,1001xxx100100xxx,148,sub_b_ea,sub.b,0x2E00,0x7007
AB,1001xxx100101xxx,148,sub_b_ea,sub.b,0x2E00,0x5007
AB,1001xxx100110xxx,148,sub_b_ea,sub.b,0x2E00,0x5017
AC,1001xxx100111000,148,sub_b_ea,sub.b,0x2E00,0xB000
AC,1001xxx100111001,148,sub_b_ea,sub.b,0x2E00,0xB001
//,1001xxx101xxxxxx,149,sub_w_ea,sub.w,0x2E00,0x003F
AB,1001xxx101010xxx,149,sub_w_ea,sub.w,0x2E00,0x4007
AB,1001xxx101011xxx,149,sub_w_ea,sub.w,0x2E00,0x6007
AB,1001xxx101100xxx,149,sub_w_ea,sub.w,0x2E00,0x7007
AB,1001xxx101101xxx,149,sub_w_ea,sub.w,0x2E00,0x5007
AB,1001xxx101110xxx,149,sub_w_ea,sub.w,0x2E00,0x5017
AC,1001xxx101111000,149,sub_w_ea,sub.w,0x2E00,0xB000
AC,1001xxx101111001,149,sub_w_ea,sub.w,0x2E00,0xB001
//,1001xxx110xxxxxx,150,sub_l_ea,sub.l,0x2E00,0x003F
AB,1001xxx110010xxx,150,sub_l_ea,sub.l,0x2E00,0x4007
AB,1001xxx110011xxx,150,sub_l_ea,sub.l,0x2E00,0x6007
AB,1001xxx110100xxx,150,sub_l_ea,sub.l,0x2E00,0x7007
AB,1001xxx110101xxx,150,sub_l_ea,sub.l,0x2E00,0x5007
AB,1001xxx110110xxx,150,sub_l_ea,sub.l,0x2E00,0x5017
AC,1001xxx110111000,150,sub_l_ea,sub.l,0x2E00,0xB000
AC,1001xxx110111001,150,sub_l_ea,sub.l,0x2E00,0xB001
//,1001xxx011xxxxxx,151,sub_w_an,suba.w,0x003F,0x2E00
AB,1001xxx011000xxx,151,sub_w_an,suba.w,0x2007,0x2E00
AB,1001xxx011001xxx,151,sub_w_an,suba.w,0x3007,0x2E00
AB,1001xxx011010xxx,151,sub_w_an,suba.w,0x4007,0x2E00
AB,1001xxx011011xxx,151,sub_w_an,suba.w,0x6007,0x2E00
AB,1001xxx011100xxx,151,sub_w_an,suba.w,0x7007,0x2E00
AB,1001xxx011101xxx,151,sub_w_an,suba.w,0x5007,0x2E00
AB,1001xxx011110xxx,151,sub_w_an,suba.w,0x5017,0x2E00
AC,1001xxx011111000,151,sub_w_an,suba.w,0xB000,0x2E00
AC,1001xxx011111001,151,sub_w_an,suba.w,0xB001,0x2E00
AC,1001xxx011111010,151,sub_w_an,suba.w,0x8000,0x2E00
AC,1001xxx011111011,151,sub_w_an,suba.w,0x8010,0x2E00
AC,1001xxx011111100,151,sub_w_an,suba.w,0xA000,0x2E00
//,1001xxx111xxxxxx,152,sub_l_an,suba.l,0x003F,0x2E00
AB,1001xxx111000xxx,152,sub_l_an,suba.l,0x2007,0x2E00
AB,1001xxx111001xxx,152,sub_l_an,suba.l,0x3007,0x2E00
AB,1001xxx111010xxx,152,sub_l_an,suba.l,0x4007,0x2E00
AB,1001xxx111011xxx,152,sub_l_an,suba.l,0x6007,0x2E00
AB,1001xxx111100xxx,152,sub_l_an,suba.l,0x7007,0x2E00
AB,1001xxx111101xxx,152,sub_l_an,suba.l,0x5007,0x2E00
AB,1001xxx111110xxx,152,sub_l_an,suba.l,0x5017,0x2E00
AC,1001xxx111111000,152,sub_l_an,suba.l,0xB000,0x2E00
AC,1001xxx111111001,152,sub_l_an,suba.l,0xB001,0x2E00
AC,1001xxx111111010,152,sub_l_an,suba.l,0x8000,0x2E00
AC,1001xxx111111011,152,sub_l_an,suba.l,0x8010,0x2E00
AC,1001xxx111111100,152,sub_l_an,suba.l,0xA000,0x2E00
DA,1001xxx100000xxx,153,subx_b_r,subx.b,0x2007,0x2E00
DA,1001xxx101000xxx,154,subx_w_r,subx.w,0x2007,0x2E00
DA,1001xxx110000xxx,155,subx_l_r,subx.l,0x2007,0x2E00
DA,1001xxx100001xxx,156,subx_b_m,subx.b,0x7007,0x7E00
DA,1001xxx101001xxx,157,subx_w_m,subx.w,0x7007,0x7E00
DA,1001xxx110001xxx,158,subx_l_m,subx.l,0x7007,0x7E00
//,1011xxx000xxxxxx,159,cmp_b,cmp.b,0x003F,0x2E00
AB,1011xxx000001xxx,159,cmp_b,cmp.b,0x3007,0x2E00
AB,1011xxx000010xxx,159,cmp_b,cmp.b,0x4007,0x2E00
AB,1011xxx000011xxx,159,cmp_b,cmp.b,0x6007,0x2E00
AB,1011xxx000100xxx,159,cmp_b,cmp.b,0x7007,0x2E00
AB,1011xxx000110xxx,159,cmp_b,cmp.b,0x5017,0x2E00
AC,1011xxx000111000,159,cmp_b,cmp.b,0xB000,0x2E00
AC,1011xxx000111001,159,cmp_b,cmp.b,0xB001,0x2E00
AC,1011xxx000111010,159,cmp_b,cmp.b,0x8000,0x2E00
AC,1011xxx000111011,159,cmp_b,cmp.b,0x8010,0x2E00
AC,1011xxx000111100,159,cmp_b,cmp.b,0xA000,0x2E00
//,1011xxx001xxxxxx,160,cmp_w,cmp.w,0x003F,0x2E00
AB,1011xxx001001xxx,160,cmp_w,cmp.w,0x3007,0x2E00
AB,1011xxx001010xxx,160,cmp_w,cmp.w,0x4007,0x2E00
AB,1011xxx001011xxx,160,cmp_w,cmp.w,0x6007,0x2E00
AB,1011xxx001100xxx,160,cmp_w,cmp.w,0x7007,0x2E00
AB,1011xxx001101xxx,160,cmp_w,cmp.w,0x5007,0x2E00
AB,1011xxx001110xxx,160,cmp_w,cmp.w,0x5017,0x2E00
AC,1011xxx001111000,160,cmp_w,cmp.w,0xB000,0x2E00
AC,1011xxx001111001,160,cmp_w,cmp.w,0xB001,0x2E00
AC,1011xxx001111010,160,cmp_w,cmp.w,0x8000,0x2E00
AC,1011xxx001111011,160,cmp_w,cmp.w,0x8010,0x2E00
AC,1011xxx001111100,160,cmp_w,cmp.w,0xA000,0x2E00
//,1011xxx010xxxxxx,161,cmp_l,cmp.l,0x003F,0x2E00
AB,1011xxx010001xxx,161,cmp_l,cmp.l,0x3007,0x2E00
AB,1011xxx010010xxx,161,cmp_l,cmp.l,0x4007,0x2E00
AB,1011xxx010011xxx,161,cmp_l,cmp.l,0x6007,0x2E00
AB,1011xxx010100xxx,161,cmp_l,cmp.l,0x7007,0x2E00
AB,1011xxx010101xxx,161,cmp_l,cmp.l,0x5007,0x2E00
AB,1011xxx010110xxx,161,cmp_l,cmp.l,0x5017,0x2E00
AC,1011xxx010111000,161,cmp_l,cmp.l,0xB000,0x2E00
AC,1011xxx010111001,161,cmp_l,cmp.l,0xB001,0x2E00
AC,1011xxx010111010,161,cmp_l,cmp.l,0x8000,0x2E00
AC,1011xxx010111011,161,cmp_l,cmp.l,0x8010,0x2E00
AC,1011xxx010111100,161,cmp_l,cmp.l,0xA000,0x2E00
DA,1011xxx000000xxx,162,cmp_b_dn,cmp.b,0x2007,0x2E00
DA,1011xxx000101xxx,163,cmp_b_dan,cmp.b,0x5007,0x2E00
DA,1011xxx001000xxx,164,cmp_w_dn,cmp.w,0x2007,0x2E00
DA,1011xxx010000xxx,165,cmp_l_dn,cmp.l,0x2007,0x2E00
//,1011xxx011xxxxxx,166,cmpa_w,cmpa.w,0x003F,0x3E00
AB,1011xxx011000xxx,166,cmpa_w,cmpa.w,0x2007,0x3E00
AB,1011xxx011001xxx,166,cmpa_w,cmpa.w,0x3007,0x3E00
AB,1011xxx011010xxx,166,cmpa_w,cmpa.w,0x4007,0x3E00
AB,1011xxx011011xxx,166,cmpa_w,cmpa.w,0x6007,0x3E00
AB,1011xxx011100xxx,166,cmpa_w,cmpa.w,0x7007,0x3E00
AB,1011xxx011101xxx,166,cmpa_w,cmpa.w,0x5007,0x3E00
AB,1011xxx011110xxx,166,cmpa_w,cmpa.w,0x5017,0x3E00
AC,1011xxx011111000,166,cmpa_w,cmpa.w,0xB000,0x3E00
AC,1011xxx011111001,166,cmpa_w,cmpa.w,0xB001,0x3E00
AC,1011xxx011111010,166,cmpa_w,cmpa.w,0x8000,0x3E00
AC,1011xxx011111011,166,cmpa_w,cmpa.w,0x8010,0x3E00
AC,1011xxx011111100,166,cmpa_w,cmpa.w,0xA000,0x3E00
//,1011xxx111xxxxxx,167,cmpa_l,cmpa.l,0x003F,0x3E00
AB,1011xxx111000xxx,167,cmpa_l,cmpa.l,0x2007,0x3E00
AB,1011xxx111010xxx,167,cmpa_l,cmpa.l,0x4007,0x3E00
AB,1011xxx111011xxx,167,cmpa_l,cmpa.l,0x6007,0x3E00
AB,1011xxx111100xxx,167,cmpa_l,cmpa.l,0x7007,0x3E00
AB,1011xxx111101xxx,167,cmpa_l,cmpa.l,0x5007,0x3E00
AB,1011xxx111110xxx,167,cmpa_l,cmpa.l,0x5017,0x3E00
AC,1011xxx111111000,167,cmpa_l,cmpa.l,0xB000,0x3E00
AC,1011xxx111111001,167,cmpa_l,cmpa.l,0xB001,0x3E00
AC,1011xxx111111010,167,cmpa_l,cmpa.l,0x8000,0x3E00
AC,1011xxx111111011,167,cmpa_l,cmpa.l,0x8010,0x3E00
AC,1011xxx111111100,167,cmpa_l,cmpa.l,0xA000,0x3E00
DA,1011xxx111001xxx,168,cmpa_l_an,cmpa.l,0x3007,0x3E00
//,1011xxx100xxxxxx,169,eor_b,eor.b,0x2E00,0x003F
AB,1011xxx100000xxx,169,eor_b,eor.b,0x2E00,0x2007
AB,1011xxx100010xxx,169,eor_b,eor.b,0x2E00,0x4007
AB,1011xxx100011xxx,169,eor_b,eor.b,0x2E00,0x6007
AB,1011xxx100100xxx,169,eor_b,eor.b,0x2E00,0x7007
AB,1011xxx100101xxx,169,eor_b,eor.b,0x2E00,0x5007
AB,1011xxx100110xxx,169,eor_b,eor.b,0x2E00,0x5017
AC,1011xxx100111000,169,eor_b,eor.b,0x2E00,0xB000
AC,1011xxx100111001,169,eor_b,eor.b,0x2E00,0xB001
//,1011xxx101xxxxxx,170,eor_w,eor.w,0x2E00,0x003F
AB,1011xxx101000xxx,170,eor_w,eor.w,0x2E00,0x2007
AB,1011xxx101010xxx,170,eor_w,eor.w,0x2E00,0x4007
AB,1011xxx101011xxx,170,eor_w,eor.w,0x2E00,0x6007
AB,1011xxx101100xxx,170,eor_w,eor.w,0x2E00,0x7007
AB,1011xxx101101xxx,170,eor_w,eor.w,0x2E00,0x5007
AB,1011xxx101110xxx,170,eor_w,eor.w,0x2E00,0x5017
AC,1011xxx101111000,170,eor_w,eor.w,0x2E00,0xB000
AC,1011xxx101111001,170,eor_w,eor.w,0x2E00,0xB001
//,1011xxx110xxxxxx,171,eor_l,eor.l,0x2E00,0x003F
AB,1011xxx110000xxx,171,eor_l,eor.l,0x2E00,0x2007
AB,1011xxx110010xxx,171,eor_l,eor.l,0x2E00,0x4007
AB,1011xxx110011xxx,171,eor_l,eor.l,0x2E00,0x6007
AB,1011xxx110100xxx,171,eor_l,eor.l,0x2E00,0x7007
AB,1011xxx110101xxx,171,eor_l,eor.l,0x2E00,0x5007
AB,1011xxx110110xxx,171,eor_l,eor.l,0x2E00,0x5017
AC,1011xxx110111000,171,eor_l,eor.l,0x2E00,0xB000
AC,1011xxx110111001,171,eor_l,eor.l,0x2E00,0xB001
DA,1011xxx100001xxx,172,cmpm_b,cmpm.b,0x6007,0x6E00
DA,1011xxx101001xxx,173,cmpm_w,cmpm.w,0x6007,0x6E00
DA,1011xxx110001xxx,174,cmpm_l,cmpm.l,0x6007,0x6E00
//,1100xxx000xxxxxx,175,and_b_dn,and.b,0x003F,0x2E00
AB,1100xxx000000xxx,175,and_b_dn,and.b,0x2007,0x2E00
AB,1100xxx000010xxx,175,and_b_dn,and.b,0x4007,0x2E00
AB,1100xxx000011xxx,175,and_b_dn,and.b,0x6007,0x2E00
AB,1100xxx000100xxx,175,and_b_dn,and.b,0x7007,0x2E00
AB,1100xxx000101xxx,175,and_b_dn,and.b,0x5007,0x2E00
AB,1100xxx000110xxx,175,and_b_dn,and.b,0x5017,0x2E00
AC,1100xxx000111000,175,and_b_dn,and.b,0xB000,0x2E00
AC,1100xxx000111001,175,and_b_dn,and.b,0xB001,0x2E00
AC,1100xxx000111010,175,and_b_dn,and.b,0x8000,0x2E00
AC,1100xxx000111011,175,and_b_dn,and.b,0x8010,0x2E00
AC,1100xxx000111100,175,and_b_dn,and.b,0xA000,0x2E00
//,1100xxx001xxxxxx,176,and_w_dn,and.w,0x003F,0x2E00
AB,1100xxx001000xxx,176,and_w_dn,and.w,0x2007,0x2E00
AB,1100xxx001010xxx,176,and_w_dn,and.w,0x4007,0x2E00
AB,1100xxx001011xxx,176,and_w_dn,and.w,0x6007,0x2E00
AB,1100xxx001100xxx,176,and_w_dn,and.w,0x7007,0x2E00
AB,1100xxx001101xxx,176,and_w_dn,and.w,0x5007,0x2E00
AB,1100xxx001110xxx,176,and_w_dn,and.w,0x5017,0x2E00
AC,1100xxx001111000,176,and_w_dn,and.w,0xB000,0x2E00
AC,1100xxx001111001,176,and_w_dn,and.w,0xB001,0x2E00
AC,1100xxx001111010,176,and_w_dn,and.w,0x8000,0x2E00
AC,1100xxx001111011,176,and_w_dn,and.w,0x8010,0x2E00
AC,1100xxx001111100,176,and_w_dn,and.w,0xA000,0x2E00
//,1100xxx010xxxxxx,177,and_l_dn,and.l,0x003F,0x2E00
